layer	tensor	position	rank	head	lane	value_hex	value
24	k_rope	11	1	3	61	0x4212ae3a	36.670143127441406
24	k_rope	11	2	3	125	0x42096977	34.35299301147461
24	k_rope	11	3	2	60	0x420529ca	33.290809631347656
24	k_rope	12	0	3	61	0x42019e8f	32.404842376708984
24	k_rope	12	1	2	60	0x41f91763	31.13641929626465
24	k_rope	12	2	5	60	0x41c4b180	24.586669921875
24	k_rope	12	3	7	59	0x41c4835f	24.564146041870117
24	k_rope	13	0	2	60	0x420ad624	34.70912170410156
24	k_rope	13	1	3	61	0x42006f40	32.108642578125
24	k_rope	13	2	7	59	0x41dc6f0b	27.55422019958496
24	k_rope	13	3	5	60	0x41cbf4b1	25.494478225708008
24	k_rope	14	0	3	61	0x41edd901	29.730958938598633
24	k_rope	14	1	2	60	0x41c0d5a4	24.10431671142578
24	k_rope	14	2	5	60	0x41b3c145	22.469369888305664
24	k_rope	14	3	6	125	0x419c4956	19.535808563232422
24	k_rope	15	0	6	124	0x4198676f	19.050504684448242
24	k_rope	15	1	5	125	0x41925650	18.292144775390625
24	k_rope	15	2	5	62	0x41910e96	18.132122039794922
24	k_rope	15	3	2	60	0x418ba2b4	17.454444885253906
24	k_rope	16	0	7	112	0xc1a2614a	-20.297504425048828
24	k_rope	16	1	4	112	0xc19f01d4	-19.875892639160156
24	k_rope	16	2	5	112	0xc19643d3	-18.783117294311523
24	k_rope	16	3	6	125	0x41942b9f	18.521299362182617
24	k_rope	17	0	3	61	0x41fde809	31.738298416137695
24	k_rope	17	1	2	60	0x41d0a0ef	26.078580856323242
24	k_rope	17	2	3	125	0x41c200cc	24.250389099121094
24	k_rope	17	3	6	125	0x41b2cb3e	22.349239349365234
24	v_heads	0	0	2	53	0xc0bf45e1	-5.977280139923096
24	v_heads	0	1	0	16	0xc07c0885	-3.9380199909210205
24	v_heads	0	2	1	81	0xc071283a	-3.768080234527588
24	v_heads	0	3	1	51	0x40638128	3.554758071899414
24	v_heads	1	0	3	62	0x421de784	39.47608947753906
24	v_heads	1	1	2	21	0x4216061f	37.505977630615234
24	v_heads	1	2	5	115	0xc2014c92	-32.32477569580078
24	v_heads	1	3	1	30	0xc1fc68b1	-31.551118850708008
24	v_heads	2	0	2	21	0x42156d4c	37.35673522949219
24	v_heads	2	1	5	118	0xc21282b1	-36.627628326416016
24	v_heads	2	2	6	89	0xc20dd7a8	-35.460601806640625
24	v_heads	2	3	3	55	0xc20443cf	-33.066219329833984
24	v_heads	3	0	2	15	0xc20aa5a5	-34.66176223754883
24	v_heads	3	1	5	86	0xc20a81d9	-34.62680435180664
24	v_heads	3	2	2	21	0x42015ef9	32.34274673461914
24	v_heads	3	3	2	65	0xc1f23b78	-30.279037475585938
24	v_heads	4	0	2	81	0x421f9cac	39.90299987792969
24	v_heads	4	1	3	62	0x420d6c66	35.355857849121094
24	v_heads	4	2	6	125	0x41f9e8d4	31.238685607910156
24	v_heads	4	3	7	23	0x41f5ab64	30.70868682861328
24	v_heads	5	0	5	56	0x4214c5b7	37.19308090209961
24	v_heads	5	1	4	103	0x41f911b1	31.133638381958008
24	v_heads	5	2	2	70	0x41e9f162	29.242862701416016
24	v_heads	5	3	3	25	0xc1e0b0f5	-28.08640480041504
24	v_heads	6	0	1	30	0xc1e792c5	-28.946664810180664
24	v_heads	6	1	3	77	0x41d8ad7b	27.084707260131836
24	v_heads	6	2	2	122	0x41d3ca66	26.473827362060547
24	v_heads	6	3	2	18	0x41bf0017	23.875043869018555
24	v_heads	7	0	5	51	0x4203dc40	32.965087890625
24	v_heads	7	1	7	105	0x41e5b0f8	28.711410522460938
24	v_heads	7	2	5	46	0x41e0cfcb	28.10146141052246
24	v_heads	7	3	5	78	0xc1df979e	-27.949031829833984
24	v_heads	8	0	1	30	0xc20e4c76	-35.574668884277344
24	v_heads	8	1	1	57	0xc1f4d115	-30.60209083557129
24	v_heads	8	2	3	115	0x41ca5a7c	25.29418182373047
24	v_heads	8	3	2	41	0x41b875ce	23.05752182006836
24	v_heads	9	0	1	30	0xc2014f04	-32.32716369628906
24	v_heads	9	1	0	107	0xc1e6d3c2	-28.853397369384766
24	v_heads	9	2	6	50	0xc19cf395	-19.61893653869629
24	v_heads	9	3	1	3	0x41974de4	18.91303253173828
24	v_heads	10	0	2	74	0xc1a1fd92	-20.24881362915039
24	v_heads	10	1	1	30	0xc19d26e1	-19.643983840942383
24	v_heads	10	2	2	21	0x418319b1	16.387544631958008
24	v_heads	10	3	2	2	0x41828086	16.312755584716797
24	v_heads	11	0	3	62	0x4202936b	32.64396286010742
24	v_heads	11	1	2	21	0x41d19057	26.195478439331055
24	v_heads	11	2	1	30	0xc1c89358	-25.071945190429688
24	v_heads	11	3	5	115	0xc1b3f474	-22.494361877441406
24	v_heads	12	0	2	95	0xc1e61e52	-28.76480484008789
24	v_heads	12	1	3	124	0x41e39f4e	28.45278549194336
24	v_heads	12	2	3	55	0xc1d5aaf7	-26.708478927612305
24	v_heads	12	3	2	21	0x41d43e42	26.530399322509766
24	v_heads	13	0	1	30	0xc1fd2930	-31.645111083984375
24	v_heads	13	1	5	86	0xc1c85ac3	-25.0443172454834
24	v_heads	13	2	2	21	0x41b3d49a	22.478809356689453
24	v_heads	13	3	2	111	0x41a25358	20.290695190429688
24	v_heads	14	0	2	81	0x41eedf45	29.859018325805664
24	v_heads	14	1	6	125	0x41eb53da	29.415943145751953
24	v_heads	14	2	1	57	0xc1dcb0a0	-27.58624267578125
24	v_heads	14	3	3	62	0x41dc4624	27.53424835205078
24	v_heads	15	0	5	56	0x41ed8329	29.689043045043945
24	v_heads	15	1	3	8	0xc1cdbb30	-25.716400146484375
24	v_heads	15	2	5	92	0xc1cd4149	-25.656877517700195
24	v_heads	15	3	2	54	0xc1bcf94a	-23.621723175048828
24	v_heads	16	0	1	30	0xc1ddd869	-27.730669021606445
24	v_heads	16	1	6	50	0xc1830704	-16.37842559814453
24	v_heads	16	2	3	77	0x4182f9f2	16.37204360961914
24	v_heads	16	3	0	32	0x417ba813	15.728533744812012
24	v_heads	17	0	1	30	0xc1d8e2be	-27.110713958740234
24	v_heads	17	1	2	95	0xc1b49b81	-22.575929641723633
24	v_heads	17	2	3	83	0xc1b10792	-22.12869644165039
24	v_heads	17	3	5	97	0xc1aaacad	-21.334314346313477
25	k_rope	0	0	0	62	0x4217bee7	37.93642807006836
25	k_rope	0	1	5	127	0xc211c039	-36.43771743774414
25	k_rope	0	2	3	127	0x4206a393	33.65974044799805
25	k_rope	0	3	1	125	0xc2045881	-33.086429595947266
25	k_rope	1	0	3	125	0xc1ce1142	-25.758426666259766
25	k_rope	1	1	5	127	0xc1c19db6	-24.202007293701172
25	k_rope	1	2	5	60	0x41b2bbc3	22.3416805267334
25	k_rope	1	3	6	126	0x41af6957	21.926435470581055
25	k_rope	2	0	6	63	0x41aa6b6e	21.30245590209961
25	k_rope	2	1	4	127	0xc1a3fe47	-20.49915885925293
25	k_rope	2	2	5	60	0x419f1c8b	19.88893699645996
25	k_rope	2	3	0	126	0xc19f02a2	-19.876285552978516
25	k_rope	3	0	5	60	0x41bf0ad1	23.880281448364258
25	k_rope	3	1	3	63	0x41ba2092	23.26590347290039
25	k_rope	3	2	2	62	0x4194726c	18.555870056152344
25	k_rope	3	3	3	123	0x41904f17	18.038618087768555
25	k_rope	4	0	5	123	0x4194ac6c	18.584190368652344
25	k_rope	4	1	5	63	0x41902c3a	18.021595001220703
25	k_rope	4	2	5	127	0xc18b4824	-17.41022491455078
25	k_rope	4	3	5	60	0x418ad2b9	17.35289192199707
25	k_rope	5	0	5	123	0x41960d42	18.756473541259766
25	k_rope	5	1	4	126	0xc1848ad5	-16.56778907775879
25	k_rope	5	2	5	127	0xc1828940	-16.3170166015625
25	k_rope	5	3	4	127	0xc17ceb3b	-15.807429313659668
25	k_rope	6	0	4	127	0xc1959541	-18.697877883911133
25	k_rope	6	1	4	63	0x4189f71c	17.24565887451172
25	k_rope	6	2	0	126	0xc1870eae	-16.88216781616211
25	k_rope	6	3	5	60	0x4185c56d	16.721399307250977
25	k_rope	7	0	5	60	0x41a49dd1	20.577058792114258
25	k_rope	7	1	4	127	0xc194f244	-18.61829376220703
25	k_rope	7	2	7	124	0xc19034f4	-18.025856018066406
25	k_rope	7	3	3	125	0xc184856e	-16.56515121459961
25	k_rope	8	0	5	60	0x418c70d8	17.555099487304688
25	k_rope	8	1	4	124	0xc1823d4e	-16.27993392944336
25	k_rope	8	2	4	122	0xc1809760	-16.07391357421875
25	k_rope	8	3	2	126	0x41781f21	15.507599830627441
25	k_rope	9	0	5	127	0xc1aa9f04	-21.32764434814453
25	k_rope	9	1	0	126	0xc18cfc2d	-17.623132705688477
25	k_rope	9	2	4	63	0x41862b13	16.771032333374023
25	k_rope	9	3	7	124	0xc17d42bc	-15.828792572021484
25	k_rope	10	0	4	63	0x41baf3ea	23.369098663330078
25	k_rope	10	1	5	127	0xc1ad2fbc	-21.64830780029297
25	k_rope	10	2	0	126	0xc18e9e19	-17.82719612121582
25	k_rope	10	3	3	125	0xc1842545	-16.518198013305664
25	k_rope	11	0	5	60	0x41e8b8a8	29.090164184570312
25	k_rope	11	1	4	127	0xc1c2173e	-24.261348724365234
25	k_rope	11	2	3	125	0xc1bd03bf	-23.626829147338867
25	k_rope	11	3	6	126	0x4197facb	18.99745750427246
25	k_rope	12	0	4	127	0xc1caa276	-25.329326629638672
25	k_rope	12	1	5	60	0x41aacaf3	21.349096298217773
25	k_rope	12	2	6	59	0xc1913d83	-18.1550350189209
25	k_rope	12	3	3	63	0x418f0416	17.876995086669922
25	k_rope	13	0	3	63	0x41c0d0ab	24.10188865661621
25	k_rope	13	1	5	60	0x41b6b078	22.836166381835938
25	k_rope	13	2	6	60	0x41a7fcd5	20.99845314025879
25	k_rope	13	3	2	62	0x41858230	16.688568115234375
25	k_rope	14	0	5	127	0xc1a62240	-20.7667236328125
25	k_rope	14	1	5	123	0x418ffeff	17.999509811401367
25	k_rope	14	2	6	60	0x418963b2	17.17367935180664
25	k_rope	14	3	2	60	0x417e5422	15.895540237426758
25	k_rope	15	0	4	126	0xc19f2798	-19.894332885742188
25	k_rope	15	1	5	127	0xc19e8471	-19.814668655395508
25	k_rope	15	2	5	123	0x419788df	18.941831588745117
25	k_rope	15	3	6	61	0xc15e66ef	-13.900130271911621
25	k_rope	16	0	4	63	0x41a2a34d	20.329736709594727
25	k_rope	16	1	4	127	0xc1996b40	-19.1773681640625
25	k_rope	16	2	3	122	0xc188bcd7	-17.092206954956055
25	k_rope	16	3	5	122	0xc182cddb	-16.350515365600586
25	k_rope	17	0	4	127	0xc1bf9a08	-23.950210571289062
25	k_rope	17	1	5	60	0x41b9ebf7	23.240217208862305
25	k_rope	17	2	7	59	0xc1a16fd2	-20.17959976196289
25	k_rope	17	3	3	125	0xc185adfd	-16.7099552154541
25	v_heads	0	0	7	103	0xc1092897	-8.572409629821777
25	v_heads	0	1	0	121	0x4100a9a0	8.041412353515625
25	v_heads	0	2	2	111	0x40d47c57	6.640178203582764
25	v_heads	0	3	7	59	0xc0bcd05d	-5.900434970855713
25	v_heads	1	0	6	44	0x422c10f2	43.01654815673828
25	v_heads	1	1	5	93	0x4220a6a6	40.162742614746094
25	v_heads	1	2	2	96	0xc21f486c	-39.82072448730469
25	v_heads	1	3	7	91	0xc21c24a3	-39.0357780456543
25	v_heads	2	0	2	38	0x423f9783	47.8979606628418
25	v_heads	2	1	6	34	0x423c4979	47.07175064086914
25	v_heads	2	2	5	112	0x4235c63e	45.44359588623047
25	v_heads	2	3	2	61	0x4234c194	45.18904113769531
25	v_heads	3	0	3	81	0x4238ea79	46.22897720336914
25	v_heads	3	1	7	12	0xc235538a	-45.331581115722656
25	v_heads	3	2	7	65	0xc2344e33	-45.07636642456055
25	v_heads	3	3	2	66	0xc2327e52	-44.62335968017578
25	v_heads	4	0	3	17	0xc2357fc6	-45.374778747558594
25	v_heads	4	1	2	102	0x422ff5f5	43.99019241333008
25	v_heads	4	2	5	54	0xc22c5ad1	-43.088687896728516
25	v_heads	4	3	3	71	0xc22970b8	-42.360076904296875
25	v_heads	5	0	2	4	0xc225ccd8	-41.450042724609375
25	v_heads	5	1	2	52	0xc218ef20	-38.2335205078125
25	v_heads	5	2	3	111	0x421494be	37.14525604248047
25	v_heads	5	3	2	102	0xc20e0168	-35.501373291015625
25	v_heads	6	0	7	95	0x4208d1fb	34.20505905151367
25	v_heads	6	1	5	12	0xc1ef8ee0	-29.94476318359375
25	v_heads	6	2	2	110	0x41e16d78	28.178451538085938
25	v_heads	6	3	2	87	0x41e123ac	28.142417907714844
25	v_heads	7	0	7	107	0xc23aa447	-46.66042709350586
25	v_heads	7	1	2	24	0xc231bd64	-44.43495178222656
25	v_heads	7	2	2	77	0x422efa11	43.744205474853516
25	v_heads	7	3	2	21	0xc2267265	-41.61171340942383
25	v_heads	8	0	2	4	0x41f76340	30.9234619140625
25	v_heads	8	1	2	64	0x41f0cedf	30.101011276245117
25	v_heads	8	2	2	121	0x41e66624	28.79987335205078
25	v_heads	8	3	1	70	0xc1de9964	-27.82489776611328
25	v_heads	9	0	3	81	0x41ad9ad3	21.700597763061523
25	v_heads	9	1	0	75	0xc1a6eca9	-20.865556716918945
25	v_heads	9	2	2	72	0x418fd02d	17.976648330688477
25	v_heads	9	3	3	118	0xc1881d6a	-17.014362335205078
25	v_heads	10	0	3	13	0xc19bf9f4	-19.497047424316406
25	v_heads	10	1	0	57	0xc19064bc	-18.04918670654297
25	v_heads	10	2	6	111	0xc18dbbcd	-17.716699600219727
25	v_heads	10	3	0	65	0xc18d1977	-17.637434005737305
25	v_heads	11	0	7	107	0xc20c03f8	-35.003875732421875
25	v_heads	11	1	5	93	0x41fac6f1	31.347139358520508
25	v_heads	11	2	1	41	0x41e6f512	28.86966323852539
25	v_heads	11	3	1	51	0x41d03db8	26.030136108398438
25	v_heads	12	0	2	24	0xc21421dd	-37.0330696105957
25	v_heads	12	1	7	64	0x4209b0f7	34.42281723022461
25	v_heads	12	2	6	34	0x42073c30	33.80877685546875
25	v_heads	12	3	2	97	0x41f30a13	30.379919052124023
25	v_heads	13	0	0	61	0x4211f7df	36.492061614990234
25	v_heads	13	1	3	81	0x420b2c4c	34.79325866699219
25	v_heads	13	2	2	24	0xc1f3c554	-30.471351623535156
25	v_heads	13	3	2	71	0xc1f150cc	-30.164451599121094
25	v_heads	14	0	2	2	0x420b00c2	34.75074005126953
25	v_heads	14	1	2	8	0xc206f077	-33.73482894897461
25	v_heads	14	2	3	17	0xc2067a1b	-33.61924362182617
25	v_heads	14	3	5	54	0xc205e516	-33.473716735839844
25	v_heads	15	0	0	20	0xc203c8aa	-32.945960998535156
25	v_heads	15	1	2	4	0xc1fe0141	-31.750612258911133
25	v_heads	15	2	0	64	0xc1f6504c	-30.789207458496094
25	v_heads	15	3	2	61	0x41db6982	27.426517486572266
25	v_heads	16	0	0	71	0x41ade68e	21.73757553100586
25	v_heads	16	1	7	107	0xc1a3fe58	-20.499191284179688
25	v_heads	16	2	0	96	0xc19de54e	-19.73696517944336
25	v_heads	16	3	0	121	0xc192fb4c	-18.372703552246094
25	v_heads	17	0	7	107	0xc20fcad7	-35.94808578491211
25	v_heads	17	1	2	24	0xc20aed15	-34.73152542114258
25	v_heads	17	2	2	77	0x42054f36	33.327354431152344
25	v_heads	17	3	1	51	0x41f90b7c	31.13060760498047
26	k_rope	0	0	6	59	0xc21209c7	-36.50954818725586
26	k_rope	0	1	0	62	0xc1e9b388	-29.212661743164062
26	k_rope	0	2	4	127	0x41c5e790	24.738067626953125
26	k_rope	0	3	5	57	0xc1af6375	-21.92356300354004
26	k_rope	1	0	2	62	0xc182e5f1	-16.362276077270508
26	k_rope	1	1	7	124	0x4174b9ee	15.295392990112305
26	k_rope	1	2	1	127	0xc1587bcb	-13.53022289276123
26	k_rope	1	3	1	123	0x413660a1	11.398591041564941
26	k_rope	2	0	2	62	0xc1333769	-11.201027870178223
26	k_rope	2	1	7	126	0x412d7be3	10.842745780944824
26	k_rope	2	2	6	123	0x4127d73b	10.490046501159668
26	k_rope	2	3	0	127	0xc121557b	-10.083369255065918
26	k_rope	3	0	7	126	0x4164bd31	14.296189308166504
26	k_rope	3	1	1	62	0x415f39b1	13.951584815979004
26	k_rope	3	2	1	125	0xc156f3c9	-13.434517860412598
26	k_rope	3	3	0	125	0xc14a92b1	-12.660813331604004
26	k_rope	4	0	1	62	0x4144a939	12.291314125061035
26	k_rope	4	1	2	60	0xc12e1282	-10.879518508911133
26	k_rope	4	2	2	62	0xc122be17	-10.171408653259277
26	k_rope	4	3	3	124	0x411736e4	9.45090103149414
26	k_rope	5	0	3	49	0xc12c12bb	-10.754572868347168
26	k_rope	5	1	4	123	0xc129bcb1	-10.608567237854004
26	k_rope	5	2	1	59	0xc121db34	-10.116016387939453
26	k_rope	5	3	4	61	0xc1215d28	-10.085243225097656
26	k_rope	6	0	4	124	0x413299cf	11.162550926208496
26	k_rope	6	1	0	61	0xc125ad67	-10.35483455657959
26	k_rope	6	2	7	49	0x4124039d	10.250882148742676
26	k_rope	6	3	2	62	0xc123ea87	-10.244757652282715
26	k_rope	7	0	2	62	0xc15f2265	-13.945897102355957
26	k_rope	7	1	7	124	0x4136afc0	11.41790771484375
26	k_rope	7	2	0	61	0xc1300550	-11.001296997070312
26	k_rope	7	3	4	124	0x4128e7cb	10.55659008026123
26	k_rope	8	0	7	63	0x41426ea4	12.15201187133789
26	k_rope	8	1	2	62	0xc14152c8	-12.082710266113281
26	k_rope	8	2	7	126	0x4130afc3	11.0429105758667
26	k_rope	8	3	0	125	0xc12fd47f	-10.989378929138184
26	k_rope	9	0	0	127	0xc13df5d8	-11.872520446777344
26	k_rope	9	1	7	59	0xc132e102	-11.179933547973633
26	k_rope	9	2	2	62	0xc129a779	-10.603386878967285
26	k_rope	9	3	1	127	0xc127cb77	-10.487174034118652
26	k_rope	10	0	2	62	0xc150b39d	-13.043850898742676
26	k_rope	10	1	7	49	0x4132c054	11.171955108642578
26	k_rope	10	2	1	123	0x41310247	11.063055992126465
26	k_rope	10	3	2	49	0xc127c913	-10.486590385437012
26	k_rope	11	0	2	62	0xc189d8f2	-17.23093032836914
26	k_rope	11	1	1	125	0xc1550a52	-13.315019607543945
26	k_rope	11	2	7	124	0x4150884f	13.033278465270996
26	k_rope	11	3	4	124	0x41378c1b	11.471705436706543
26	k_rope	12	0	1	125	0xc14ce1ca	-12.805124282836914
26	k_rope	12	1	7	123	0x414b0d71	12.690781593322754
26	k_rope	12	2	4	49	0x41377fc2	11.468690872192383
26	k_rope	12	3	7	126	0x4136df42	11.429506301879883
26	k_rope	13	0	7	126	0x41503a09	13.014168739318848
26	k_rope	13	1	1	125	0xc14d83be	-12.844663619995117
26	k_rope	13	2	1	62	0x413f4c2d	11.956097602844238
26	k_rope	13	3	2	60	0xc13e0da9	-11.878334999084473
26	k_rope	14	0	2	60	0xc14509d7	-12.314902305603027
26	k_rope	14	1	4	49	0x41418b63	12.096529960632324
26	k_rope	14	2	1	62	0x413db13e	11.855772018432617
26	k_rope	14	3	0	49	0x413964ad	11.587079048156738
26	k_rope	15	0	3	49	0xc14adc14	-12.678730010986328
26	k_rope	15	1	4	61	0xc13dafc0	-11.85540771484375
26	k_rope	15	2	7	49	0x4135b548	11.356758117675781
26	k_rope	15	3	4	49	0x4131fa45	11.123600959777832
26	k_rope	16	0	7	49	0x41448823	12.283236503601074
26	k_rope	16	1	4	49	0x4141e101	12.117432594299316
26	k_rope	16	2	2	49	0xc12ca305	-10.789799690246582
26	k_rope	16	3	3	49	0xc12b5650	-10.708572387695312
26	k_rope	17	0	4	49	0x414e8576	12.907583236694336
26	k_rope	17	1	0	125	0xc145f230	-12.371627807617188
26	k_rope	17	2	2	62	0xc14542fa	-12.328851699829102
26	k_rope	17	3	7	124	0x414125b0	12.071701049804688
26	v_heads	0	0	5	85	0xc0f3981b	-7.6123175621032715
26	v_heads	0	1	3	41	0xc0d13627	-6.53786039352417
26	v_heads	0	2	2	54	0x40c3d515	6.119760990142822
26	v_heads	0	3	4	89	0xc0b942b3	-5.789391994476318
26	v_heads	1	0	1	62	0xc22596c1	-41.397220611572266
26	v_heads	1	1	1	16	0xc222fb38	-40.745330810546875
26	v_heads	1	2	1	55	0xc221d9ee	-40.46282196044922
26	v_heads	1	3	4	0	0x420ebc62	35.68396759033203
26	v_heads	2	0	7	20	0x423038c0	44.055419921875
26	v_heads	2	1	2	98	0xc22c94af	-43.145198822021484
26	v_heads	2	2	2	86	0x42163eab	37.56119918823242
26	v_heads	2	3	1	57	0xc212dca3	-36.7154655456543
26	v_heads	3	0	2	112	0xc2383cac	-46.05924987792969
26	v_heads	3	1	0	27	0x42150da9	37.26333999633789
26	v_heads	3	2	5	111	0x42095d84	34.34132385253906
26	v_heads	3	3	4	27	0x4206e427	33.72280502319336
26	v_heads	4	0	4	106	0x421f2a01	39.791019439697266
26	v_heads	4	1	4	108	0x420bc0e6	34.938377380371094
26	v_heads	4	2	1	69	0x41fb054d	31.377588272094727
26	v_heads	4	3	4	16	0xc1f611ea	-30.758747100830078
26	v_heads	5	0	6	103	0x4211a3fb	36.41013717651367
26	v_heads	5	1	5	30	0xc20bf40a	-34.988319396972656
26	v_heads	5	2	2	68	0x4208290b	34.04008102416992
26	v_heads	5	3	2	44	0xc2076739	-33.85080337524414
26	v_heads	6	0	4	88	0x422745a2	41.81800079345703
26	v_heads	6	1	6	103	0x420cd46b	35.20743942260742
26	v_heads	6	2	0	17	0xc203ad86	-32.919456481933594
26	v_heads	6	3	0	24	0xc1ffe6a9	-31.987627029418945
26	v_heads	7	0	6	39	0xc223dc71	-40.965274810791016
26	v_heads	7	1	4	108	0x421a91c0	38.642333984375
26	v_heads	7	2	4	75	0x42198c19	38.38681411743164
26	v_heads	7	3	2	51	0xc2146c9b	-37.10606002807617
26	v_heads	8	0	7	35	0x41e46b0f	28.552274703979492
26	v_heads	8	1	6	103	0x41e230f7	28.273908615112305
26	v_heads	8	2	2	35	0x41de3e7d	27.7805118560791
26	v_heads	8	3	4	60	0x41ddcf0b	27.72609519958496
26	v_heads	9	0	6	103	0x42007904	32.11817932128906
26	v_heads	9	1	2	54	0xc1f544d1	-30.658601760864258
26	v_heads	9	2	6	82	0x41bd6bfd	23.6777286529541
26	v_heads	9	3	1	118	0x41baf752	23.37076187133789
26	v_heads	10	0	6	103	0x41e0171f	28.011289596557617
26	v_heads	10	1	2	54	0xc1c62180	-24.766357421875
26	v_heads	10	2	0	17	0xc1b88472	-23.06467056274414
26	v_heads	10	3	1	103	0xc1acd7ff	-21.605466842651367
26	v_heads	11	0	6	103	0x41f857de	31.042903900146484
26	v_heads	11	1	2	109	0x41e921ce	29.14150619506836
26	v_heads	11	2	6	82	0x41daac0d	27.334009170532227
26	v_heads	11	3	4	89	0x41d9d11c	27.22710418701172
26	v_heads	12	0	7	77	0x420cc598	35.192962646484375
26	v_heads	12	1	7	20	0x41fb19d3	31.387609481811523
26	v_heads	12	2	2	86	0x41fab77a	31.339588165283203
26	v_heads	12	3	1	88	0xc1e73fa4	-28.90607452392578
26	v_heads	13	0	5	111	0x42048e44	33.13893127441406
26	v_heads	13	1	6	103	0x41e2d16c	28.352256774902344
26	v_heads	13	2	2	124	0xc1e29c6a	-28.326374053955078
26	v_heads	13	3	1	88	0xc1db791c	-27.43413543701172
26	v_heads	14	0	4	16	0xc1eff379	-29.99388313293457
26	v_heads	14	1	4	106	0x41e8cd89	29.100358963012695
26	v_heads	14	2	1	69	0x41de4ec8	27.788467407226562
26	v_heads	14	3	5	102	0xc1dd136e	-27.63448715209961
26	v_heads	15	0	4	89	0x41df7c36	27.935649871826172
26	v_heads	15	1	0	17	0xc1d70a56	-26.880046844482422
26	v_heads	15	2	6	103	0x41d3ca3a	26.473743438720703
26	v_heads	15	3	2	44	0xc1c645c2	-24.784061431884766
26	v_heads	16	0	0	17	0xc1cf0836	-25.879009246826172
26	v_heads	16	1	6	103	0x41c0aa75	24.08323097229004
26	v_heads	16	2	5	121	0x41b06146	22.047496795654297
26	v_heads	16	3	2	54	0xc198c6fe	-19.097164154052734
26	v_heads	17	0	4	75	0x4207f6d0	33.99102783203125
26	v_heads	17	1	2	51	0xc1fde3af	-31.736173629760742
26	v_heads	17	2	4	108	0x41f4855d	30.56511878967285
26	v_heads	17	3	3	9	0xc1eb8d1e	-29.443904876708984
27	k_rope	0	0	5	62	0x418c5c2d	17.545007705688477
27	k_rope	0	1	2	127	0xc181e078	-16.234603881835938
27	k_rope	0	2	3	62	0xc180a22c	-16.079185485839844
27	k_rope	0	3	4	126	0xc1689705	-14.536870002746582
27	k_rope	1	0	2	117	0xc1db0079	-27.37523078918457
27	k_rope	1	1	5	117	0x41d7a21b	26.954153060913086
27	k_rope	1	2	3	117	0xc1c5f018	-24.742233276367188
27	k_rope	1	3	6	117	0x41c230a9	24.273759841918945
27	k_rope	2	0	5	117	0x421885eb	38.13077926635742
27	k_rope	2	1	2	117	0xc20801c4	-34.00172424316406
27	k_rope	2	2	3	117	0xc20228b5	-32.53975296020508
27	k_rope	2	3	0	117	0xc1f68469	-30.814653396606445
27	k_rope	3	0	5	117	0x420c046b	35.00431442260742
27	k_rope	3	1	2	117	0xc1f7c641	-30.971803665161133
27	k_rope	3	2	4	117	0x41d746e1	26.909608840942383
27	k_rope	3	3	1	117	0x41ce8a8d	25.817651748657227
27	k_rope	4	0	2	117	0xc220b766	-40.179100036621094
27	k_rope	4	1	6	117	0x421a7249	38.61160659790039
27	k_rope	4	2	5	117	0x4212da0b	36.71293258666992
27	k_rope	4	3	4	117	0x42104627	36.06850814819336
27	k_rope	5	0	4	117	0x4217d6bf	37.959712982177734
27	k_rope	5	1	5	117	0x42131c5f	36.777706146240234
27	k_rope	5	2	1	117	0x4203c380	32.94091796875
27	k_rope	5	3	2	117	0xc1ffe39b	-31.986135482788086
27	k_rope	6	0	4	117	0x420533fa	33.300758361816406
27	k_rope	6	1	2	117	0xc1fe1d0a	-31.764179229736328
27	k_rope	6	2	5	117	0x41f51fe5	30.640573501586914
27	k_rope	6	3	1	117	0x41e4dca6	28.607738494873047
27	k_rope	7	0	4	117	0x42001a38	32.025604248046875
27	k_rope	7	1	5	117	0x41f7eaa4	30.98957061767578
27	k_rope	7	2	2	117	0xc1ed4194	-29.657020568847656
27	k_rope	7	3	1	117	0x41e9713a	29.180286407470703
27	k_rope	8	0	5	117	0x41f36385	30.423593521118164
27	k_rope	8	1	2	117	0xc1e166b3	-28.175146102905273
27	k_rope	8	2	6	117	0x41b96085	23.172128677368164
27	k_rope	8	3	3	117	0xc1b855cc	-23.041893005371094
27	k_rope	9	0	5	117	0x41cfdd05	25.982919692993164
27	k_rope	9	1	6	117	0x41b913aa	23.134601593017578
27	k_rope	9	2	2	117	0xc1b5988c	-22.699485778808594
27	k_rope	9	3	3	117	0xc1a1b798	-20.214645385742188
27	k_rope	10	0	2	117	0xc1be65b1	-23.799654006958008
27	k_rope	10	1	5	117	0x41bce5ca	23.612201690673828
27	k_rope	10	2	4	117	0x41ada9a6	21.707836151123047
27	k_rope	10	3	6	117	0x41ac9761	21.573915481567383
27	k_rope	11	0	2	117	0xc1de6a4a	-27.801898956298828
27	k_rope	11	1	6	117	0x41d63040	26.7735595703125
27	k_rope	11	2	5	117	0x41d08ba0	26.06817626953125
27	k_rope	11	3	3	117	0xc1cd401a	-25.656299591064453
27	k_rope	12	0	5	117	0x41f71ac3	30.8880672454834
27	k_rope	12	1	2	117	0xc1edfb0f	-29.747587203979492
27	k_rope	12	2	3	117	0xc1dc59a3	-27.54376792907715
27	k_rope	12	3	6	117	0x41d439cf	26.528226852416992
27	k_rope	13	0	5	117	0x41db3f3e	27.405879974365234
